"Index" "MMM" "AXP" "AAPL" "BA" "CAT" "CVX" "CSCO" "KO" "DIS" "DD" "XOM" "GE" "HD" "IBM" "INTC" "JNJ" "JPM" "MCD" "MRK" "MSFT" "NKE" "PFE" "PG" "TRV" "UTX" "UNH" "VZ" "WMT"
1990-12-31 10.496618 3.396991 1.323066 13.448967 3.169411 7.213496 0.132204 3.327468 6.333231 7.552207 6.075786 2.302807 2.011298 17.779217 0.821688 4.998879 1.617607 4.480409 6.321284 0.709652 1.024263 1.629612 5.851236 7.552191 3.406484 0.647851 7.588707 5.34093
1991-01-31 10.38951 3.746984 1.707678 14.63455 3.376939 7.089339 0.172343 3.488474 6.76468 7.449456 6.061111 2.568709 2.252133 19.942617 0.976421 5.329815 1.974987 4.384263 6.435577 0.925376 1.215119 1.813764 5.38664 7.672544 3.379798 0.766276 6.942022 5.826469
1991-02-28 10.926645 3.952862 1.765236 14.36986 3.707845 7.558052 0.164978 3.747874 7.709861 7.820798 6.557764 2.749465 2.538531 20.452346 1.019106 5.746172 2.482841 4.864994 7.182878 0.978423 1.221481 2.13275 5.522581 7.973429 3.573394 0.83942 7.01359 6.245798
1991-03-28 10.926645 4.755787 2.0967 13.997584 3.249667 7.733821 0.143619 3.899959 7.436461 7.716867 6.95926 2.81517 2.813529 18.089405 0.997763 6.708241 2.651857 5.359742 7.461117 1.000821 1.174166 2.173374 5.785965 8.460195 3.483611 1.093685 7.353534 6.849462
1991-04-30 11.00381 4.150625 1.69586 13.625307 3.25352 7.85593 0.175289 3.792126 7.204847 8.652245 7.078222 2.860657 2.995888 16.361877 1.05112 6.612034 3.128806 5.166946 7.62024 0.933628 1.209168 2.213998 5.733767 8.566517 3.304043 1.097168 7.24514 7.158793
1991-05-31 11.865202 4.254391 1.452903 14.671265 3.535321 7.500573 0.19002 4.115625 7.259607 9.918917 7.009285 3.144437 3.432245 17.057469 1.189846 6.368482 3.262354 5.412735 8.407016 1.035007 1.011883 2.405533 5.819218 7.86783 3.401785 1.365559 6.828545 7.578599
1991-06-28 11.662777 3.773295 1.282882 13.69817 3.373072 7.145216 0.179708 3.935142 6.977984 9.630271 6.994244 3.012146 3.526681 15.610899 0.992428 5.867788 3.296336 5.084105 8.251402 0.963688 0.92002 2.267636 5.289421 7.70398 3.229425 1.250602 6.846658 7.564045
1991-07-31 10.930934 4.255438 1.429718 13.885304 3.376827 7.322895 0.231264 4.341292 7.56805 10.260043 7.144658 2.981618 3.792855 16.27391 1.003099 6.438755 3.951749 5.064773 9.148487 1.039722 1.111028 2.528108 5.554857 7.6119 3.383636 1.400395 7.02973 8.426612
1991-08-30 10.920409 4.444102 1.642084 14.97656 3.265125 7.369858 0.267353 4.747442 7.4427 10.215078 7.088774 3.047763 4.215592 15.759518 1.056455 6.555019 4.086684 5.059766 9.05963 1.205936 1.270201 2.690569 5.744032 7.888138 3.508775 1.435231 7.3234 8.965068
1991-09-30 11.328942 4.338883 1.533644 15.277597 3.067499 7.549611 0.241575 4.674413 7.144991 9.55348 7.240894 2.844762 4.264497 16.857601 0.901722 6.237414 3.95046 5.428101 9.291699 1.258983 1.378944 2.675165 5.838619 7.596674 3.298062 1.504902 6.680996 8.45594
1991-10-31 11.438932 3.217123 1.59561 14.826042 3.321455 7.678005 0.287239 4.828415 7.454229 10.082758 7.423438 2.829385 4.460116 15.983202 0.86704 6.713822 3.853159 5.389329 9.800466 1.327944 1.407606 2.942168 5.78739 7.968756 3.563737 1.783588 6.999516 8.190309
1991-11-29 11.002217 3.217123 1.576159 13.388651 2.854376 6.93228 0.291658 5.045324 6.575415 9.477844 7.21283 2.655112 4.716832 15.235188 0.875044 6.829501 3.288809 5.228951 10.452046 1.375687 1.49996 2.739808 5.605723 8.278825 3.522469 1.675597 6.757512 8.655164
1991-12-31 12.080244 3.513436 1.750857 14.44764 3.036018 7.165953 0.39035 5.836213 7.187446 9.95841 7.489655 3.163387 5.274632 14.658722 1.045784 8.113907 3.358002 5.909298 11.940483 1.573729 1.844499 3.467327 6.496756 9.124134 4.012474 2.076208 7.185674 10.434742
1992-01-31 11.54123 3.53486 2.010962 15.393166 3.246623 6.607735 0.442643 5.636218 8.581058 9.931713 7.166692 3.111698 4.824478 14.823427 1.277884 7.617861 4.424662 6.764591 11.268158 1.701042 1.876356 3.013272 7.219139 9.186735 3.753605 2.320057 6.95961 9.548564
1992-02-28 11.642468 3.59913 2.100296 13.988618 3.394197 6.483605 0.480205 5.945301 9.665477 9.965285 7.108323 3.251259 5.010411 14.501011 1.355251 7.202011 5.313545 6.311932 11.304016 1.747016 1.860428 3.090853 7.071278 9.045882 3.758555 2.229485 6.563535 9.570719
1992-03-31 11.354605 3.963094 1.812478 13.342405 3.472324 6.720329 0.465474 5.966481 9.531889 10.261551 6.812791 3.154193 5.071501 13.937663 1.179175 6.93527 5.222219 6.214526 10.597402 1.676287 1.717528 2.883413 7.114766 8.91153 3.879796 2.208583 6.261763 9.447038
1992-04-30 11.994301 3.898125 1.870819 13.380417 3.909745 7.338441 0.430122 6.057712 9.174724 11.68901 7.466072 3.190628 4.885481 15.147819 1.141826 6.748551 5.600926 6.915851 10.444338 1.559583 1.596441 2.966389 7.222777 8.658721 4.029019 2.132767 6.802755 9.269629
1992-05-29 12.338363 3.941438 1.859151 13.41843 4.205806 7.59913 0.539126 6.422634 9.568152 11.461188 7.636446 3.180218 5.535417 15.346689 1.067127 6.924342 5.820183 7.321747 10.885521 1.711651 1.47854 3.11203 7.1878 9.148539 3.950805 2.474289 6.611128 9.402686
1992-06-30 12.515777 4.071609 1.496552 12.195097 3.7443 7.133334 0.553856 5.857556 9.096039 10.972322 7.793898 3.260954 5.270893 16.551595 1.216524 6.397198 5.968069 7.185075 10.581749 1.485317 1.584223 3.044264 6.435791 10.22163 3.931992 2.313983 6.821917 9.544914
1992-07-31 12.902863 4.027828 1.45758 12.233326 3.859613 7.59913 0.62898 6.132129 9.077628 11.651303 7.998586 3.208527 5.90771 16.023127 1.275216 7.040492 5.606368 6.853156 11.260066 1.543669 1.829666 3.268413 7.121457 9.807024 4.289445 2.564896 7.389151 9.922271
1992-08-31 12.811558 3.655692 1.438056 11.463486 3.370612 7.91672 0.552383 6.296873 8.699394 10.817698 8.185323 3.103673 6.278808 14.845159 1.237867 7.091563 5.22457 6.654275 10.608329 1.580802 1.845604 3.236777 6.593942 9.280794 4.172021 2.376711 7.544712 10.144246
1992-09-30 13.331824 3.874846 1.410702 11.309614 3.641309 7.984039 0.623088 5.94987 9.140667 10.324739 8.137549 3.306426 6.51408 13.838344 1.403272 6.768404 5.294105 6.947846 9.708394 1.708115 2.027822 3.132027 6.945619 9.791373 3.716891 2.801871 7.583602 10.50897
1992-10-30 13.380599 3.786278 1.64126 11.078805 3.660475 7.647444 0.70705 5.968234 9.943479 10.598605 7.803129 3.243044 6.808169 11.460548 1.442774 7.18133 5.578079 7.182703 9.57204 1.88317 1.986372 3.168689 7.478291 9.114996 3.470363 2.906418 7.509763 10.820018
1992-11-30 13.37026 4.051982 1.8014 10.884595 3.975731 7.492307 0.880866 5.859819 10.653727 10.639371 7.672444 3.517699 7.179348 11.907289 1.528272 7.269137 6.085179 7.687921 9.844748 1.976003 2.199995 3.289452 7.672762 9.533706 3.438766 3.038845 7.41121 11.442114
1992-12-31 13.190024 4.406254 1.87189 12.434004 3.756803 7.574042 0.92653 6.17308 10.85891 10.418293 7.881986 3.640321 7.94436 8.788713 1.859575 7.287175 6.316637 7.648697 9.514951 1.811557 2.11772 3.052612 7.584366 10.00717 3.687807 3.171271 8.081373 11.384821
1993-01-29 12.845937 4.160219 1.864057 10.923331 3.942435 7.928223 1.042898 6.246788 11.535837 10.114311 7.881986 3.666931 7.664837 8.984987 2.283749 6.349222 6.643714 7.629085 8.856856 1.835428 2.082638 2.778929 7.074838 10.00717 3.592026 3.596431 8.244307 11.584945
1993-02-26 13.939363 4.383886 1.664047 10.727465 4.074142 8.490943 1.03406 6.246788 11.219787 10.344203 8.299973 3.581777 7.488296 9.587847 2.492335 6.164366 6.62327 7.958716 8.445547 1.769119 1.840248 2.474309 7.394806 10.088397 3.464018 2.467319 8.883092 11.562709
1993-03-31 14.467869 4.897711 1.616951 10.92251 4.153167 9.166359 1.054683 6.308154 11.251392 10.762432 8.626102 3.82283 7.447637 8.970698 2.460245 6.182496 6.656734 8.312437 7.809459 1.962741 1.955756 2.638556 7.092614 10.423715 3.657539 2.872002 8.942978 11.306637
1993-04-30 14.699091 5.055702 1.609102 11.858725 4.876135 9.497175 0.972194 5.82718 10.31782 11.626772 8.609795 3.887169 6.633205 8.573959 2.03725 6.32754 6.306381 7.565693 8.168198 1.814209 1.741995 2.892875 7.025692 10.423715 3.812355 3.01142 8.303956 9.526065
1993-05-28 15.024151 5.191123 1.781583 12.445621 5.043367 9.818197 1.27269 6.141663 11.140714 11.866593 8.639722 3.978316 7.261201 9.404164 2.374561 6.510303 6.326991 7.821158 8.44415 1.965393 1.850471 3.059751 7.025692 10.636778 4.128867 3.33208 8.768654 9.926694
1993-06-30 14.375267 5.823085 1.242782 11.621147 5.272211 9.776418 1.290366 6.390393 10.31782 10.601198 8.722162 4.134706 6.873488 8.802475 2.355822 6.0544 6.792702 7.739548 7.888784 1.867256 1.407491 2.85719 7.436865 10.500815 4.216712 3.583032 9.597029 9.359255
1993-07-30 13.975954 5.938301 0.873094 12.367099 5.42369 9.84605 1.222607 6.427546 9.509394 10.544959 8.65621 4.253458 6.932403 7.93337 2.240198 5.324954 6.85502 8.113725 6.805465 1.570193 1.436215 2.537355 7.015124 11.294577 4.236234 3.520294 9.728175 9.04728
1993-08-31 14.703915 5.915549 0.83744 12.526175 5.802907 10.47755 1.125388 6.446123 9.953165 11.043133 8.7202 4.242662 6.721226 8.202429 2.754694 5.987635 6.751158 8.48479 7.083239 1.594064 1.375575 2.70571 6.961161 12.055266 4.475204 3.304197 10.484356 9.192352
1993-09-30 13.798543 6.529856 0.738685 12.131027 5.573613 10.997911 1.178416 6.303782 9.57279 10.560528 8.736874 4.166687 6.053034 7.530098 3.033379 5.785598 7.533605 8.188809 6.8938 1.750553 1.149506 2.555393 6.835249 12.146816 4.36701 3.827013 10.423044 8.790745
1993-10-29 13.915906 5.911824 0.971746 11.854424 6.467472 10.913528 1.207877 6.471634 10.922041 10.816025 8.7202 4.215579 6.229908 8.247251 2.71396 6.189671 6.717464 9.096484 7.202059 1.700158 1.235719 2.6735 7.852503 12.496725 4.878461 3.896722 10.402607 9.415468
1993-11-30 14.736294 5.751425 0.99903 12.29228 6.025705 9.865464 1.325718 6.291797 10.128288 10.94293 8.464361 4.275336 6.529393 9.706961 2.63887 6.448956 6.445416 9.272176 7.67846 1.697506 1.222947 2.874894 8.21437 11.830233 4.903036 4.036139 9.809924 10.22978
1993-12-31 14.702495 5.659769 0.92767 13.764171 6.290765 9.893854 1.523103 6.685035 10.826791 11.057514 8.514945 4.588957 6.214723 10.179922 2.660324 6.63374 6.780893 9.015165 7.770476 1.710767 1.182051 2.982973 8.250556 12.074633 4.912938 4.231324 9.6873 8.934306
1994-01-31 14.499702 6.029386 1.038674 13.764171 7.372044 10.603599 1.708704 6.123267 12.018824 12.862239 8.970199 4.714757 6.136056 10.179922 2.801931 6.264172 6.675274 9.608268 8.250833 1.806252 1.277893 2.793835 8.659519 11.873109 5.338861 4.768082 9.385819 9.470364
1994-02-28 14.363243 5.405656 1.161771 14.96607 7.672944 9.934445 1.738164 6.385425 12.209599 12.302013 8.846065 4.610835 6.54906 9.569699 2.952226 5.967964 6.295037 9.605486 7.318376 1.750553 1.32262 2.526581 8.368443 11.167776 5.423627 4.607751 9.055041 10.140437
1994-03-31 13.494293 5.128443 1.058326 14.245778 7.956144 9.633402 1.61443 6.114899 10.683399 12.244257 8.573354 4.405675 6.416089 9.886427 2.898549 5.61472 6.211615 9.011332 6.784357 1.798295 1.355219 2.352334 7.78629 10.547392 4.955039 4.771168 8.558874 9.260898
1994-04-29 13.357987 5.524731 0.954881 14.405843 7.789706 10.206818 1.42883 6.284235 10.830033 13.19723 8.573354 4.196406 6.612901 10.406765 2.621604 6.153882 5.934118 9.50646 6.755851 1.962741 1.3712 2.570143 8.325386 10.767836 5.084651 4.631661 8.675969 9.037204
1994-05-31 14.028864 5.83768 0.93469 14.929661 7.577018 10.084518 1.166632 6.058454 11.053005 14.432255 8.431475 4.383647 7.104933 11.45177 2.68607 6.627668 6.553148 9.823342 6.955391 2.281023 1.50864 2.799174 8.252196 10.530435 5.331509 5.371052 8.948403 8.410863
1994-06-30 13.650635 5.441458 0.846813 14.889419 7.089607 9.707798 1.101819 6.143508 10.607062 13.559336 7.827995 4.13975 6.638419 10.67923 2.514162 6.421723 6.639182 9.167713 6.847478 2.190843 1.528477 2.771731 7.813054 10.991215 5.160818 5.036233 9.388489 8.694672
1994-07-29 14.6134 5.649312 1.076491 14.366277 7.704567 10.287368 0.98987 6.710601 10.817267 13.821212 8.207326 4.472705 6.441433 11.247274 2.54904 7.039557 6.61763 8.612094 6.818707 2.185538 1.573244 2.722334 8.213212 11.710266 4.839522 5.078086 9.61251 8.963579
1994-08-31 15.284728 5.995732 1.16039 14.729801 8.20221 9.929474 1.169578 6.956341 10.530082 14.194275 8.307221 4.417213 7.130883 12.501135 2.828682 7.553366 6.682297 8.98944 7.85446 2.466688 1.64679 3.019656 8.968238 11.847228 5.152246 5.831428 9.294215 8.844287
1994-09-30 15.319388 6.475391 1.080225 14.001405 7.695681 9.753731 1.290366 7.384525 9.891896 13.607735 8.027987 4.304721 6.624727 12.706446 2.645839 7.798239 6.111371 8.392796 8.271902 2.381812 1.516271 3.058369 8.784086 11.231215 5.071268 5.915133 8.997139 8.395338
1994-10-31 15.354047 6.631103 1.384853 14.203737 8.518434 10.544574 1.419992 7.650292 10.103029 13.988986 8.778429 4.371807 7.176787 13.596125 2.675451 8.231474 6.635203 9.188322 8.271902 2.673571 1.557856 3.27959 9.314838 12.060597 5.101638 5.887231 9.008602 8.440233
1994-11-30 14.329251 6.362637 1.198058 14.610483 7.716489 10.329621 1.520157 7.79356 11.12612 12.74839 8.533452 4.114642 7.295086 12.955824 2.718517 8.087257 6.351459 9.047936 8.649217 2.668267 1.634629 3.445304 9.259283 11.404003 4.777381 5.315249 8.621598 8.365237
1994-12-30 14.92339 6.384696 1.254343 15.302344 7.859057 10.566403 1.655675 7.850725 11.765553 13.280805 8.586455 4.599225 7.261935 13.459407 2.750816 8.295594 6.340588 9.326948 8.924503 2.594001 1.910655 3.439738 9.185208 12.475579 5.134667 5.036233 8.557097 7.645646
1995-01-31 14.643795 6.817557 1.298566 14.48839 7.356837 10.566403 1.573186 8.003166 13.033693 12.600497 8.833801 4.644315 7.380336 13.207616 2.990208 8.806967 6.892906 10.403134 9.421935 2.519735 1.817842 3.640111 9.702836 13.381627 5.246953 5.412904 9.460693 8.230313
1995-02-28 15.44287 7.277472 1.273922 15.098416 7.392637 11.389302 1.590862 8.384269 13.674168 13.395801 9.137357 4.937403 7.090417 13.826188 3.437393 8.641933 7.09174 10.621667 9.919366 2.673571 1.840245 3.719355 9.907695 13.555867 5.461403 4.79907 9.351698 8.545134
1995-03-31 16.394827 7.548009 1.136854 17.59436 7.947532 11.478982 1.797085 8.628077 13.706193 14.440017 9.530746 4.906508 6.991664 15.089377 3.658291 9.060705 6.749113 10.901184 10.049243 3.018377 1.921058 3.842586 9.870448 14.050208 5.687669 5.220865 9.220905 9.238319
1995-04-28 16.81792 7.569794 1.233608 18.003532 8.414442 11.329516 1.879574 8.895911 14.210073 15.722911 9.942016 5.08823 6.596655 17.386086 4.415323 9.89825 7.464254 11.180702 10.108183 3.469277 1.962681 3.881796 10.46439 13.4882 6.016793 4.062224 9.651491 8.562344
1995-05-31 17.053759 7.733171 1.344162 19.360163 8.666156 11.859269 2.062229 9.431579 14.242149 16.325566 10.319048 5.269953 6.576905 17.13296 4.841221 10.119783 8.246435 12.121855 11.08069 3.593938 2.020312 3.972655 10.763907 14.296087 6.284831 4.15994 9.806092 8.967929
1995-06-30 16.307657 7.678712 1.501823 20.593294 9.241503 11.195391 2.383347 9.792563 14.242149 16.536026 10.210617 5.160081 6.446536 17.685637 5.461199 10.330214 8.447567 12.521917 11.655683 3.835302 2.15243 4.152974 10.763907 13.951914 6.471196 4.620605 9.894435 9.662944
1995-07-31 16.094485 8.44075 1.455334 22.031948 10.170688 11.919621 2.627869 10.080579 15.068733 16.115109 10.481695 5.400351 6.960677 20.057538 5.610023 10.980634 9.328464 12.361892 12.248847 3.840606 2.315784 4.564326 10.374339 13.81027 6.957833 5.025431 10.241619 9.61779
1995-08-31 15.658932 8.851825 1.394453 21.125616 9.700994 11.798916 3.093343 9.869367 14.458274 15.851065 10.045844 5.38891 6.327889 19.088129 5.297156 10.609613 10.525583 11.703668 11.833632 3.925482 2.373439 4.474269 10.449652 15.368351 6.947669 4.718322 10.644128 8.867909
1995-09-29 16.160591 9.728786 1.207986 22.528489 8.21965 11.890381 3.252429 10.635214 14.747438 16.66938 10.557269 5.872598 6.315699 17.449366 5.189271 11.397646 10.999911 12.264803 13.377399 3.840606 2.848441 4.836741 11.598172 16.658619 7.364321 5.458177 10.979552 8.958398
